Truth,Frame,Prediction,Confidence,,<OL
FIELDGOAL,5,FIELDGOAL,56.48089051246643,1
FIELDGOAL,10,FIELDGOAL,96.87739610671997,1
FIELDGOAL,15,FIELDGOAL,98.00967574119568,1
FIELDGOAL,20,FIELDGOAL,98.330819606781,1
FIELDGOAL,25,FIELDGOAL,98.64235520362854,1
FIELDGOAL,30,FIELDGOAL,99.06827211380005,1
FIELDGOAL,35,FIELDGOAL,96.19169235229492,1
FIELDGOAL,40,FIELDGOAL,96.2971568107605,1
FIELDGOAL,45,FIELDGOAL,88.68551850318909,1
FIELDGOAL,50,FIELDGOAL,95.55115699768066,1
FIELDGOAL,55,FIELDGOAL,93.64094734191895,1
FIELDGOAL,60,FIELDGOAL,91.5562093257904,1
FIELDGOAL,65,FIELDGOAL,76.88235640525818,1
FIELDGOAL,70,FIELDGOAL,89.77488279342651,1
FIELDGOAL,75,FIELDGOAL,78.5460114479065,1
FIELDGOAL,80,FIELDGOAL,71.49040102958679,1
FIELDGOAL,85,FIELDGOAL,84.47415232658386,1
FIELDGOAL,90,FIELDGOAL,98.32446575164795,1
FIELDGOAL,95,FIELDGOAL,97.6488471031189,1
FIELDGOAL,100,FIELDGOAL,99.357008934021,1
FIELDGOAL,105,FIELDGOAL,99.66335892677307,1
FIELDGOAL,110,FIELDGOAL,99.61581826210022,1
FIELDGOAL,115,FIELDGOAL,99.77926015853882,1
FIELDGOAL,120,FIELDGOAL,97.89665937423706,1
FIELDGOAL,125,FIELDGOAL,91.08307361602783,1
FIELDGOAL,130,FIELDGOAL,99.59723353385925,1
FIELDGOAL,135,FIELDGOAL,99.82835054397583,1
FIELDGOAL,140,FIELDGOAL,73.62889647483826,1
FIELDGOAL,145,PUNT,51.22894644737244,1
FIELDGOAL,150,PUNT,92.0166015625,1
FIELDGOAL,155,PUNT,85.10392308235168,1
FIELDGOAL,160,PUNT,95.3004777431488,1
FIELDGOAL,165,PUNT,81.70989751815796,1
FIELDGOAL,170,PUNT,74.7719943523407,1
FIELDGOAL,175,PUNT,62.3551607131958,1
FIELDGOAL,180,PUNT,65.09438157081604,1
FIELDGOAL,185,PUNT,43.12533736228943,1
FIELDGOAL,190,FIELDGOAL,44.129061698913574,1
FIELDGOAL,195,PUNT,43.14131736755371,1
FIELDGOAL,200,FIELDGOAL,57.288432121276855,1
FIELDGOAL,205,OFFENSE,38.34519386291504,1
FIELDGOAL,210,FIELDGOAL,49.165502190589905,1
FIELDGOAL,215,FIELDGOAL,68.26198101043701,1
FIELDGOAL,220,FIELDGOAL,72.54850268363953,1
FIELDGOAL,225,FIELDGOAL,74.26667213439941,1
FIELDGOAL,230,FIELDGOAL,76.65231227874756,1
FIELDGOAL,235,FIELDGOAL,65.91231226921082,1
FIELDGOAL,240,FIELDGOAL,83.73198509216309,1
FIELDGOAL,245,FIELDGOAL,68.69078278541565,1
FIELDGOAL,250,FIELDGOAL,68.98269057273865,1
FIELDGOAL,255,FIELDGOAL,69.69361901283264,1
FIELDGOAL,260,FIELDGOAL,86.32122874259949,1
FIELDGOAL,265,FIELDGOAL,57.234179973602295,1
FIELDGOAL,270,FIELDGOAL,67.30780601501465,1
FIELDGOAL,275,FIELDGOAL,81.38291835784912,1
FIELDGOAL,280,FIELDGOAL,88.09534907341003,1
FIELDGOAL,285,FIELDGOAL,88.98447155952454,1
